"year","squirrel_id","breed_status","fieldBDate","grid","lac_end","lac_cache"
2007,10061,1,2007-06-15,"CH",2007-08-24,TRUE
2007,10065,1,2007-06-11,"CH",2007-08-20,TRUE
2007,10082,1,2007-05-24,"CH",2007-08-02,FALSE
2007,10086,1,2007-05-10,"CH",2007-07-19,FALSE
2007,10125,1,2007-06-30,"CH",2007-09-08,TRUE
2007,10228,1,2007-05-14,"CH",2007-07-23,FALSE
2007,10239,0,NA,"CH",NA,FALSE
2007,10262,1,2007-06-13,"CH",2007-08-22,TRUE
2007,10264,0,NA,"CH",NA,FALSE
2007,10290,0,NA,"CH",NA,FALSE
2007,10291,0,NA,"CH",NA,FALSE
2007,10291,1,2007-06-18,"CH",2007-08-27,TRUE
2007,10693,0,NA,"CH",NA,FALSE
2007,10711,1,2007-06-02,"CH",2007-08-11,FALSE
2007,7609,1,2007-05-16,"KL",2007-07-25,FALSE
2007,7644,1,2007-06-19,"KL",2007-08-28,TRUE
2007,7704,1,2007-05-23,"KL",2007-08-01,FALSE
2007,7827,1,2007-05-03,"KL",2007-07-12,FALSE
2007,7833,1,2007-05-08,"KL",2007-07-17,FALSE
2007,7836,1,2007-06-19,"KL",2007-08-28,TRUE
2007,7837,1,2007-05-15,"KL",2007-07-24,FALSE
2007,7838,1,2007-05-15,"KL",2007-07-24,FALSE
2007,7894,1,2007-05-07,"KL",2007-07-16,FALSE
2007,8297,1,2007-06-16,"KL",2007-08-25,TRUE
2007,8330,1,2007-05-03,"KL",2007-07-12,FALSE
2007,8572,1,2007-05-02,"KL",2007-07-11,FALSE
2007,8576,1,2007-04-26,"KL",2007-07-05,FALSE
2007,8619,1,2007-05-30,"KL",2007-08-08,FALSE
2007,8648,1,2007-05-09,"KL",2007-07-18,FALSE
2007,8733,1,2007-06-11,"KL",2007-08-20,TRUE
2007,10131,1,2007-05-13,"KL",2007-07-22,FALSE
2007,10140,1,2007-05-07,"KL",2007-07-16,FALSE
2007,10145,1,2007-05-02,"KL",2007-07-11,FALSE
2007,10182,1,2007-05-06,"KL",2007-07-15,FALSE
2007,10183,1,2007-05-09,"KL",2007-07-18,FALSE
2007,10265,1,2007-06-10,"KL",2007-08-19,TRUE
2007,10318,1,2007-05-29,"KL",2007-08-07,FALSE
2007,7193,0,NA,"SU",NA,FALSE
2007,7278,0,NA,"SU",NA,FALSE
2007,7307,0,NA,"SU",NA,FALSE
2007,7423,0,NA,"SU",NA,FALSE
2007,7546,1,2007-05-09,"SU",2007-07-18,FALSE
2007,7584,1,2007-05-17,"SU",2007-07-26,FALSE
2007,7592,1,2007-05-25,"SU",2007-08-03,FALSE
2007,7643,1,2007-06-05,"SU",2007-08-14,FALSE
2007,7710,1,2007-05-22,"SU",2007-07-31,FALSE
2007,7727,1,2007-06-11,"SU",2007-08-20,TRUE
2007,7768,1,2007-04-18,"SU",2007-06-27,FALSE
2007,7768,1,2007-06-08,"SU",2007-08-17,TRUE
2007,7831,1,2007-05-30,"SU",2007-08-08,FALSE
2007,7846,1,2007-06-03,"SU",2007-08-12,FALSE
2007,7847,1,2007-06-23,"SU",2007-09-01,TRUE
2007,7884,1,2007-06-02,"SU",2007-08-11,FALSE
2007,7915,1,2007-05-08,"SU",2007-07-17,FALSE
2007,7926,1,2007-06-28,"SU",2007-09-06,TRUE
2007,8398,1,2007-05-29,"SU",2007-08-07,FALSE
2007,8443,1,2007-06-22,"SU",2007-08-31,TRUE
2007,8579,1,2007-05-07,"SU",2007-07-16,FALSE
2007,8593,1,2007-06-13,"SU",2007-08-22,TRUE
2007,8644,1,2007-06-06,"SU",2007-08-15,FALSE
2007,8644,1,2007-07-20,"SU",2007-09-28,TRUE
2007,8817,1,2007-06-03,"SU",2007-08-12,FALSE
2007,10133,1,2007-06-22,"SU",2007-08-31,TRUE
2007,10134,1,2007-06-08,"SU",2007-08-17,TRUE
2007,10139,1,2007-05-27,"SU",2007-08-05,FALSE
2007,10160,1,2007-06-05,"SU",2007-08-14,FALSE
2007,10191,1,2007-05-18,"SU",2007-07-27,FALSE
2007,10191,1,2007-07-03,"SU",2007-09-11,TRUE
2007,10240,1,2007-06-16,"SU",2007-08-25,TRUE
2008,7936,0,NA,"CH",NA,FALSE
2008,8006,0,NA,"CH",NA,FALSE
2008,8095,1,2008-04-10,"CH",2008-06-19,FALSE
2008,8238,1,2008-04-15,"CH",2008-06-24,FALSE
2008,8259,1,2008-03-31,"CH",2008-06-09,FALSE
2008,8316,0,NA,"CH",NA,FALSE
2008,8407,1,2008-05-18,"CH",2008-07-27,FALSE
2008,8476,1,2008-05-11,"CH",2008-07-20,FALSE
2008,8505,1,2008-04-09,"CH",2008-06-18,FALSE
2008,8588,1,2008-04-05,"CH",2008-06-14,FALSE
2008,8634,1,2008-05-23,"CH",2008-08-01,FALSE
2008,8636,1,2008-06-05,"CH",2008-08-14,FALSE
2008,8661,0,NA,"CH",NA,FALSE
2008,8673,0,NA,"CH",NA,FALSE
2008,8693,1,2008-03-31,"CH",2008-06-09,FALSE
2008,8701,1,2008-04-17,"CH",2008-06-26,FALSE
2008,8825,1,2008-05-15,"CH",2008-07-24,FALSE
2008,10061,1,2008-04-02,"CH",2008-06-11,FALSE
2008,10062,1,2008-03-25,"CH",2008-06-03,FALSE
2008,10065,1,2008-03-31,"CH",2008-06-09,FALSE
2008,10065,1,2008-06-01,"CH",2008-08-10,FALSE
2008,10082,1,2008-05-24,"CH",2008-08-02,FALSE
2008,10082,1,2008-04-01,"CH",2008-06-10,FALSE
2008,10086,1,2008-05-06,"CH",2008-07-15,FALSE
2008,10125,1,2008-04-06,"CH",2008-06-15,FALSE
2008,10228,1,2008-03-30,"CH",2008-06-08,FALSE
2008,10239,1,2008-04-05,"CH",2008-06-14,FALSE
2008,10262,1,2008-04-09,"CH",2008-06-18,FALSE
2008,10264,1,2008-05-14,"CH",2008-07-23,FALSE
2008,10280,1,2008-04-12,"CH",2008-06-21,FALSE
2008,10291,1,2008-04-03,"CH",2008-06-12,FALSE
2008,10687,0,NA,"CH",NA,FALSE
2008,10693,1,2008-04-03,"CH",2008-06-12,FALSE
2008,10696,1,2008-04-15,"CH",2008-06-24,FALSE
2008,10713,1,2008-05-15,"CH",2008-07-24,FALSE
2008,13665,1,2008-04-18,"CH",2008-06-27,FALSE
2008,13677,0,NA,"CH",NA,FALSE
2008,13678,1,2008-04-17,"CH",2008-06-26,FALSE
2008,8297,1,2008-04-18,"KL",2008-06-27,FALSE
2008,8330,1,2008-04-24,"KL",2008-07-03,FALSE
2008,8385,1,2008-04-30,"KL",2008-07-09,FALSE
2008,8483,0,NA,"KL",NA,FALSE
2008,8572,1,2008-04-20,"KL",2008-06-29,FALSE
2008,8576,1,2008-04-17,"KL",2008-06-26,FALSE
2008,8592,1,2008-04-14,"KL",2008-06-23,FALSE
2008,8592,1,2008-06-09,"KL",2008-08-18,TRUE
2008,8648,1,2008-04-29,"KL",2008-07-08,FALSE
2008,8648,1,2008-06-15,"KL",2008-08-24,TRUE
2008,8680,1,2008-04-30,"KL",2008-07-09,FALSE
2008,8727,1,2008-04-27,"KL",2008-07-06,FALSE
2008,8732,1,2008-04-26,"KL",2008-07-05,FALSE
2008,8733,1,2008-05-02,"KL",2008-07-11,FALSE
2008,10131,1,2008-04-09,"KL",2008-06-18,FALSE
2008,10137,1,2008-04-08,"KL",2008-06-17,FALSE
2008,10140,1,2008-04-10,"KL",2008-06-19,FALSE
2008,10145,1,2008-04-21,"KL",2008-06-30,FALSE
2008,10181,1,2008-04-13,"KL",2008-06-22,FALSE
2008,10182,1,2008-04-14,"KL",2008-06-23,FALSE
2008,10182,1,2008-05-31,"KL",2008-08-09,FALSE
2008,10183,1,2008-04-15,"KL",2008-06-24,FALSE
2008,10184,1,2008-04-05,"KL",2008-06-14,FALSE
2008,10265,1,2008-04-16,"KL",2008-06-25,FALSE
2008,10285,0,NA,"KL",NA,FALSE
2008,10317,1,2008-04-20,"KL",2008-06-29,FALSE
2008,10318,1,2008-04-17,"KL",2008-06-26,FALSE
2008,10342,1,2008-05-04,"KL",2008-07-13,FALSE
2008,10369,0,NA,"KL",NA,FALSE
2008,10375,1,2008-04-26,"KL",2008-07-05,FALSE
2008,10377,0,NA,"KL",NA,FALSE
2008,10391,1,2008-04-30,"KL",2008-07-09,FALSE
2008,10408,1,2008-04-23,"KL",2008-07-02,FALSE
2008,10517,0,NA,"KL",NA,FALSE
2008,10686,1,2008-04-15,"KL",2008-06-24,FALSE
2008,10722,1,2008-05-08,"KL",2008-07-17,FALSE
2008,10746,1,2008-04-20,"KL",2008-06-29,FALSE
2008,10748,1,2008-05-06,"KL",2008-07-15,FALSE
2008,11489,0,NA,"KL",NA,FALSE
2008,8398,1,2008-04-01,"SU",2008-06-10,FALSE
2008,8404,1,2008-04-13,"SU",2008-06-22,FALSE
2008,8443,1,2008-04-24,"SU",2008-07-03,FALSE
2008,7831,0,NA,"SU",NA,FALSE
2008,7831,1,2008-05-27,"SU",2008-08-05,FALSE
2008,8513,1,2008-04-05,"SU",2008-06-14,FALSE
2008,8579,1,2008-04-12,"SU",2008-06-21,FALSE
2008,8593,1,2008-04-12,"SU",2008-06-21,FALSE
2008,8633,1,2008-05-17,"SU",2008-07-26,FALSE
2008,8644,1,2008-04-21,"SU",2008-06-30,FALSE
2008,8714,1,2008-04-23,"SU",2008-07-02,FALSE
2008,8817,1,2008-04-26,"SU",2008-07-05,FALSE
2008,10134,1,2008-04-10,"SU",2008-06-19,FALSE
2008,10139,1,2008-04-23,"SU",2008-07-02,FALSE
2008,10160,1,2008-04-11,"SU",2008-06-20,FALSE
2008,10191,1,2008-04-15,"SU",2008-06-24,FALSE
2008,10240,1,2008-04-10,"SU",2008-06-19,FALSE
2008,10240,1,2008-06-08,"SU",2008-08-17,TRUE
2008,10271,1,2008-05-04,"SU",2008-07-13,FALSE
2008,10362,0,NA,"SU",NA,FALSE
2008,10405,0,NA,"SU",NA,FALSE
2008,10638,1,2008-04-19,"SU",2008-06-28,FALSE
2008,10657,1,2008-05-02,"SU",2008-07-11,FALSE
2008,10661,0,NA,"SU",NA,FALSE
2008,10735,0,NA,"SU",NA,FALSE
2008,10747,1,2008-05-03,"SU",2008-07-12,FALSE
2008,13666,1,2008-05-03,"SU",2008-07-12,FALSE
2008,13667,1,2008-05-08,"SU",2008-07-17,FALSE
2009,10061,1,2009-05-20,"CH",2009-07-29,FALSE
2009,10062,1,2009-06-11,"CH",2009-08-20,TRUE
2009,10065,1,2009-05-03,"CH",2009-07-12,FALSE
2009,10086,1,2009-05-06,"CH",2009-07-15,FALSE
2009,10202,0,NA,"CH",NA,FALSE
2009,10228,1,2009-05-19,"CH",2009-07-28,FALSE
2009,10239,1,2009-05-21,"CH",2009-07-30,FALSE
2009,10264,1,2009-05-15,"CH",2009-07-24,FALSE
2009,10280,1,2009-06-04,"CH",2009-08-13,FALSE
2009,10291,1,2009-05-08,"CH",2009-07-17,FALSE
2009,10543,1,2009-06-06,"CH",2009-08-15,FALSE
2009,10607,0,NA,"CH",NA,FALSE
2009,10693,1,2009-05-21,"CH",2009-07-30,FALSE
2009,10711,1,2009-05-23,"CH",2009-08-01,FALSE
2009,10713,1,2009-05-12,"CH",2009-07-21,FALSE
2009,10816,0,NA,"CH",NA,FALSE
2009,11170,0,NA,"CH",NA,FALSE
2009,11173,0,NA,"CH",NA,FALSE
2009,11179,1,2009-06-04,"CH",2009-08-13,FALSE
2009,11182,1,2009-06-13,"CH",2009-08-22,TRUE
2009,11194,0,NA,"CH",NA,FALSE
2009,11486,0,NA,"CH",NA,FALSE
2009,13676,1,2009-05-13,"CH",2009-07-22,FALSE
2009,13678,1,2009-05-31,"CH",2009-08-09,FALSE
2009,10137,1,2009-06-11,"KL",2009-08-20,TRUE
2009,10140,1,2009-05-09,"KL",2009-07-18,FALSE
2009,10145,1,2009-06-15,"KL",2009-08-24,TRUE
2009,10181,1,2009-05-11,"KL",2009-07-20,FALSE
2009,10182,1,2009-05-28,"KL",2009-08-06,FALSE
2009,10183,1,2009-05-22,"KL",2009-07-31,FALSE
2009,10184,1,2009-05-21,"KL",2009-07-30,FALSE
2009,10184,1,2009-07-05,"KL",2009-09-13,TRUE
2009,10265,1,2009-06-03,"KL",2009-08-12,FALSE
2009,10285,0,NA,"KL",NA,FALSE
2009,10317,1,2009-05-11,"KL",2009-07-20,FALSE
2009,10318,1,2009-05-15,"KL",2009-07-24,FALSE
2009,10342,1,2009-06-15,"KL",2009-08-24,TRUE
2009,10374,1,2009-05-15,"KL",2009-07-24,FALSE
2009,10375,1,2009-05-17,"KL",2009-07-26,FALSE
2009,10377,1,2009-05-31,"KL",2009-08-09,FALSE
2009,10391,1,2009-06-07,"KL",2009-08-16,FALSE
2009,10408,1,2009-05-30,"KL",2009-08-08,FALSE
2009,10461,1,2009-06-19,"KL",2009-08-28,TRUE
2009,10517,1,2009-05-28,"KL",2009-08-06,FALSE
2009,10686,1,2009-05-08,"KL",2009-07-17,FALSE
2009,10748,1,2009-05-26,"KL",2009-08-04,FALSE
2009,10754,1,2009-06-15,"KL",2009-08-24,TRUE
2009,10759,1,2009-06-19,"KL",2009-08-28,TRUE
2009,10818,1,2009-06-11,"KL",2009-08-20,TRUE
2009,11171,0,NA,"KL",NA,FALSE
2009,11176,0,NA,"KL",NA,FALSE
2009,11177,1,2009-06-14,"KL",2009-08-23,TRUE
2009,11489,0,NA,"KL",NA,FALSE
2009,10133,1,2009-06-09,"SU",2009-08-18,TRUE
2009,10160,1,2009-06-08,"SU",2009-08-17,TRUE
2009,10191,1,2009-06-06,"SU",2009-08-15,FALSE
2009,10191,1,2009-07-23,"SU",2009-10-01,TRUE
2009,10271,1,2009-05-31,"SU",2009-08-09,FALSE
2009,10362,1,2009-05-29,"SU",2009-08-07,FALSE
2009,10405,1,2009-06-12,"SU",2009-08-21,TRUE
2009,10657,1,2009-05-26,"SU",2009-08-04,FALSE
2009,10661,1,2009-06-14,"SU",2009-08-23,TRUE
2009,10735,1,2009-06-08,"SU",2009-08-17,TRUE
2009,13666,1,2009-06-19,"SU",2009-08-28,TRUE
2009,13667,1,2009-06-14,"SU",2009-08-23,TRUE
2010,10291,1,2010-07-05,"CH",2010-09-13,TRUE
2010,10711,1,2010-06-21,"CH",2010-08-30,TRUE
2010,10711,1,2010-08-09,"CH",2010-10-18,TRUE
2010,10925,1,2010-08-07,"CH",2010-10-16,TRUE
2010,10955,1,2010-06-17,"CH",2010-08-26,TRUE
2010,10955,1,2010-08-18,"CH",2010-10-27,TRUE
2010,11053,1,2010-06-14,"CH",2010-08-23,TRUE
2010,11053,1,2010-08-10,"CH",2010-10-19,TRUE
2010,11173,1,2010-07-14,"CH",2010-09-22,TRUE
2010,11173,1,2010-08-28,"CH",2010-11-06,TRUE
2010,11179,1,2010-05-25,"CH",2010-08-03,FALSE
2010,11182,1,2010-06-22,"CH",2010-08-31,TRUE
2010,11194,1,2010-05-14,"CH",2010-07-23,FALSE
2010,11483,1,2010-07-18,"CH",2010-09-26,TRUE
2010,11486,1,2010-05-10,"CH",2010-07-19,FALSE
2010,11486,1,2010-07-01,"CH",2010-09-09,TRUE
2010,11486,1,2010-08-15,"CH",2010-10-24,TRUE
2010,11519,1,2010-06-04,"CH",2010-08-13,FALSE
2010,11523,1,2010-06-21,"CH",2010-08-30,TRUE
2010,11978,1,2010-07-24,"CH",2010-10-02,TRUE
2010,12292,1,2010-08-12,"CH",2010-10-21,TRUE
2010,13676,1,2010-05-13,"CH",2010-07-22,FALSE
2010,13676,1,2010-07-24,"CH",2010-10-02,TRUE
2010,13677,1,2010-07-13,"CH",2010-09-21,TRUE
2010,8842,1,2010-06-13,"KL",2010-08-22,TRUE
2010,10182,1,2010-07-01,"KL",2010-09-09,TRUE
2010,10184,1,2010-08-28,"KL",2010-11-06,TRUE
2010,10318,1,2010-04-30,"KL",2010-07-09,FALSE
2010,10318,1,2010-07-15,"KL",2010-09-23,TRUE
2010,10342,1,2010-05-05,"KL",2010-07-14,FALSE
2010,10342,1,2010-08-05,"KL",2010-10-14,TRUE
2010,10374,1,2010-08-09,"KL",2010-10-18,TRUE
2010,10375,1,2010-05-19,"KL",2010-07-28,FALSE
2010,10375,1,2010-07-27,"KL",2010-10-05,TRUE
2010,10391,1,2010-06-11,"KL",2010-08-20,TRUE
2010,10391,1,2010-07-28,"KL",2010-10-06,TRUE
2010,10686,1,2010-05-01,"KL",2010-07-10,FALSE
2010,10686,1,2010-07-12,"KL",2010-09-20,TRUE
2010,10746,1,2010-05-26,"KL",2010-08-04,FALSE
2010,10746,1,2010-07-31,"KL",2010-10-09,TRUE
2010,10818,1,2010-08-10,"KL",2010-10-19,TRUE
2010,11150,1,2010-06-04,"KL",2010-08-13,FALSE
2010,11150,1,2010-08-16,"KL",2010-10-25,TRUE
2010,11171,1,2010-05-13,"KL",2010-07-22,FALSE
2010,11176,1,2010-04-30,"KL",2010-07-09,FALSE
2010,11176,1,2010-07-08,"KL",2010-09-16,TRUE
2010,11254,1,2010-06-15,"KL",2010-08-24,TRUE
2010,11254,1,2010-08-22,"KL",2010-10-31,TRUE
2010,11256,1,2010-07-27,"KL",2010-10-05,TRUE
2010,11272,1,2010-06-18,"KL",2010-08-27,TRUE
2010,11319,1,2010-06-15,"KL",2010-08-24,TRUE
2010,11325,1,2010-06-15,"KL",2010-08-24,TRUE
2010,11344,1,2010-08-01,"KL",2010-10-10,TRUE
2010,11489,1,2010-06-02,"KL",2010-08-11,FALSE
2010,11537,1,2010-06-14,"KL",2010-08-23,TRUE
2010,11622,1,2010-08-12,"KL",2010-10-21,TRUE
2010,10191,1,2010-04-26,"SU",2010-07-05,FALSE
2010,10191,1,2010-07-04,"SU",2010-09-12,TRUE
2010,10918,1,2010-06-17,"SU",2010-08-26,TRUE
2010,10946,1,2010-06-24,"SU",2010-09-02,TRUE
2010,11084,1,2010-06-20,"SU",2010-08-29,TRUE
2010,11313,1,2010-06-17,"SU",2010-08-26,TRUE
2010,11313,1,2010-08-12,"SU",2010-10-21,TRUE
2010,11536,1,2010-06-20,"SU",2010-08-29,TRUE
2010,11690,1,2010-08-09,"SU",2010-10-18,TRUE
2010,12301,1,2010-07-03,"SU",2010-09-11,TRUE
2010,13666,1,2010-08-17,"SU",2010-10-26,TRUE
2010,13667,1,2010-04-30,"SU",2010-07-09,FALSE
2010,13667,1,2010-08-24,"SU",2010-11-02,TRUE
2011,10291,1,2011-03-19,"CH",2011-05-28,FALSE
2011,10711,1,2011-03-15,"CH",2011-05-24,FALSE
2011,10955,1,2011-03-19,"CH",2011-05-28,FALSE
2011,11053,1,2011-04-06,"CH",2011-06-15,FALSE
2011,11173,1,2011-04-12,"CH",2011-06-21,FALSE
2011,11486,1,2011-04-04,"CH",2011-06-13,FALSE
2011,11519,1,2011-03-23,"CH",2011-06-01,FALSE
2011,11572,1,2011-05-02,"CH",2011-07-11,FALSE
2011,11877,1,2011-04-12,"CH",2011-06-21,FALSE
2011,11970,1,2011-04-25,"CH",2011-07-04,FALSE
2011,11978,1,2011-05-30,"CH",2011-08-08,FALSE
2011,11985,1,2011-04-04,"CH",2011-06-13,FALSE
2011,11987,1,2011-05-22,"CH",2011-07-31,FALSE
2011,11989,0,NA,"CH",NA,FALSE
2011,11990,1,2011-04-21,"CH",2011-06-30,FALSE
2011,11992,0,NA,"CH",NA,FALSE
2011,12056,0,NA,"CH",NA,FALSE
2011,12065,1,2011-04-18,"CH",2011-06-27,FALSE
2011,12294,1,2011-03-15,"CH",2011-05-24,FALSE
2011,12297,1,2011-04-18,"CH",2011-06-27,FALSE
2011,12300,1,2011-04-10,"CH",2011-06-19,FALSE
2011,12375,0,NA,"CH",NA,FALSE
2011,12394,0,NA,"CH",NA,FALSE
2011,12568,1,2011-04-10,"CH",2011-06-19,FALSE
2011,12668,0,NA,"CH",NA,FALSE
2011,12669,0,NA,"CH",NA,FALSE
2011,12691,1,2011-03-30,"CH",2011-06-08,FALSE
2011,12950,0,NA,"CH",NA,FALSE
2011,13676,1,2011-04-01,"CH",2011-06-10,FALSE
2011,13676,1,2011-05-13,"CH",2011-07-22,FALSE
2011,13677,1,2011-03-15,"CH",2011-05-24,FALSE
2011,13677,1,2011-05-12,"CH",2011-07-21,FALSE
2011,13678,1,2011-03-31,"CH",2011-06-09,FALSE
2011,10046,1,2011-03-29,"KL",2011-06-07,FALSE
2011,10046,1,2011-05-23,"KL",2011-08-01,FALSE
2011,10182,1,2011-03-11,"KL",2011-05-20,FALSE
2011,10318,1,2011-04-26,"KL",2011-07-05,FALSE
2011,10342,1,2011-02-27,"KL",2011-05-08,FALSE
2011,10342,1,2011-04-16,"KL",2011-06-25,FALSE
2011,10374,1,2011-03-30,"KL",2011-06-08,FALSE
2011,10375,1,2011-03-23,"KL",2011-06-01,FALSE
2011,10686,1,2011-03-07,"KL",2011-05-16,FALSE
2011,10818,1,2011-04-21,"KL",2011-06-30,FALSE
2011,11150,1,2011-03-27,"KL",2011-06-05,FALSE
2011,11176,1,2011-02-19,"KL",2011-04-30,FALSE
2011,11220,1,2011-04-08,"KL",2011-06-17,FALSE
2011,11225,1,2011-04-20,"KL",2011-06-29,FALSE
2011,11256,1,2011-03-29,"KL",2011-06-07,FALSE
2011,11319,1,2011-04-18,"KL",2011-06-27,FALSE
2011,11343,1,2011-04-22,"KL",2011-07-01,FALSE
2011,11489,1,2011-05-04,"KL",2011-07-13,FALSE
2011,11537,1,2011-03-14,"KL",2011-05-23,FALSE
2011,11537,1,2011-05-12,"KL",2011-07-21,FALSE
2011,11619,1,2011-03-24,"KL",2011-06-02,FALSE
2011,11623,1,2011-04-21,"KL",2011-06-30,FALSE
2011,11775,1,2011-03-30,"KL",2011-06-08,FALSE
2011,11841,1,2011-04-05,"KL",2011-06-14,FALSE
2011,11896,1,2011-04-10,"KL",2011-06-19,FALSE
2011,11897,1,2011-03-30,"KL",2011-06-08,FALSE
2011,12013,1,2011-04-29,"KL",2011-07-08,FALSE
2011,12022,1,2011-04-18,"KL",2011-06-27,FALSE
2011,12035,1,2011-04-16,"KL",2011-06-25,FALSE
2011,12202,1,2011-04-22,"KL",2011-07-01,FALSE
2011,12305,1,2011-04-13,"KL",2011-06-22,FALSE
2011,12422,1,2011-04-21,"KL",2011-06-30,FALSE
2011,12423,1,2011-04-18,"KL",2011-06-27,FALSE
2011,12426,1,2011-05-03,"KL",2011-07-12,FALSE
2011,12446,1,2011-03-31,"KL",2011-06-09,FALSE
2011,12448,0,NA,"KL",NA,FALSE
2011,12513,1,2011-04-02,"KL",2011-06-11,FALSE
2011,12620,0,NA,"KL",NA,FALSE
2011,12623,0,NA,"KL",NA,FALSE
2011,12628,1,2011-04-25,"KL",2011-07-04,FALSE
2011,12654,0,NA,"KL",NA,FALSE
2011,12664,0,NA,"KL",NA,FALSE
2011,12827,1,2011-04-19,"KL",2011-06-28,FALSE
2011,10191,1,2011-06-01,"SU",2011-08-10,FALSE
2011,10918,1,2011-03-26,"SU",2011-06-04,FALSE
2011,11536,1,2011-03-22,"SU",2011-05-31,FALSE
2011,11577,1,2011-05-01,"SU",2011-07-10,FALSE
2011,11943,0,NA,"SU",NA,FALSE
2011,11944,1,2011-04-23,"SU",2011-07-02,FALSE
2011,11946,1,2011-04-18,"SU",2011-06-27,FALSE
2011,11953,0,NA,"SU",NA,FALSE
2011,11976,1,2011-03-31,"SU",2011-06-09,FALSE
2011,11997,1,2011-04-02,"SU",2011-06-11,FALSE
2011,11998,0,NA,"SU",NA,FALSE
2011,12026,1,2011-04-10,"SU",2011-06-19,FALSE
2011,12031,1,2011-05-01,"SU",2011-07-10,FALSE
2011,12301,1,2011-04-19,"SU",2011-06-28,FALSE
2011,12432,1,2011-03-28,"SU",2011-06-06,FALSE
2011,12434,0,NA,"SU",NA,FALSE
2011,12462,1,2011-03-30,"SU",2011-06-08,FALSE
2011,12478,1,2011-04-07,"SU",2011-06-16,FALSE
2011,12492,1,2011-04-20,"SU",2011-06-29,FALSE
2011,12524,1,2011-03-14,"SU",2011-05-23,FALSE
2011,12526,1,2011-03-13,"SU",2011-05-22,FALSE
2011,13094,0,NA,"SU",NA,FALSE
2011,13667,1,2011-03-21,"SU",2011-05-30,FALSE
2011,19267,0,NA,"SU",NA,FALSE
2012,10318,1,2012-04-08,"KL",2012-06-17,FALSE
2012,10342,1,2012-05-07,"KL",2012-07-16,FALSE
2012,10374,1,2012-05-20,"KL",2012-07-29,FALSE
2012,10803,1,2012-04-30,"KL",2012-07-09,FALSE
2012,10818,1,2012-05-09,"KL",2012-07-18,FALSE
2012,10993,1,2012-05-16,"KL",2012-07-25,FALSE
2012,10994,1,2012-05-07,"KL",2012-07-16,FALSE
2012,10995,1,2012-05-16,"KL",2012-07-25,FALSE
2012,11220,1,2012-04-17,"KL",2012-06-26,FALSE
2012,11256,1,2012-04-21,"KL",2012-06-30,FALSE
2012,11272,1,2012-05-24,"KL",2012-08-02,FALSE
2012,11343,1,2012-04-10,"KL",2012-06-19,FALSE
2012,11344,1,2012-04-09,"KL",2012-06-18,FALSE
2012,11489,1,2012-04-29,"KL",2012-07-08,FALSE
2012,11537,1,2012-04-06,"KL",2012-06-15,FALSE
2012,11619,1,2012-04-05,"KL",2012-06-14,FALSE
2012,11622,1,2012-04-13,"KL",2012-06-22,FALSE
2012,11622,1,2012-06-02,"KL",2012-08-11,FALSE
2012,11775,1,2012-04-16,"KL",2012-06-25,FALSE
2012,11841,1,2012-05-11,"KL",2012-07-20,FALSE
2012,11895,1,2012-05-04,"KL",2012-07-13,FALSE
2012,11896,1,2012-04-23,"KL",2012-07-02,FALSE
2012,11896,1,2012-06-04,"KL",2012-08-13,FALSE
2012,11897,1,2012-04-20,"KL",2012-06-29,FALSE
2012,12013,1,2012-04-28,"KL",2012-07-07,FALSE
2012,12137,1,2012-05-02,"KL",2012-07-11,FALSE
2012,12202,1,2012-05-03,"KL",2012-07-12,FALSE
2012,12202,1,2012-07-09,"KL",2012-09-17,TRUE
2012,12303,1,2012-04-24,"KL",2012-07-03,FALSE
2012,12305,1,2012-05-02,"KL",2012-07-11,FALSE
2012,12422,1,2012-04-28,"KL",2012-07-07,FALSE
2012,12423,1,2012-04-30,"KL",2012-07-09,FALSE
2012,12427,1,2012-04-27,"KL",2012-07-06,FALSE
2012,12513,1,2012-05-03,"KL",2012-07-12,FALSE
2012,12620,1,2012-05-09,"KL",2012-07-18,FALSE
2012,12623,1,2012-04-24,"KL",2012-07-03,FALSE
2012,12625,1,2012-04-27,"KL",2012-07-06,FALSE
2012,12626,1,2012-05-04,"KL",2012-07-13,FALSE
2012,12628,1,2012-05-07,"KL",2012-07-16,FALSE
2012,12629,0,NA,"KL",NA,FALSE
2012,12664,1,2012-04-17,"KL",2012-06-26,FALSE
2012,12664,1,2012-06-01,"KL",2012-08-10,FALSE
2012,12703,1,2012-06-01,"KL",2012-08-10,FALSE
2012,12827,1,2012-05-15,"KL",2012-07-24,FALSE
2012,12876,1,2012-05-28,"KL",2012-08-06,FALSE
2012,13009,0,NA,"KL",NA,FALSE
2012,13010,0,NA,"KL",NA,FALSE
2012,13184,1,2012-06-21,"KL",2012-08-30,TRUE
2012,13185,1,2012-05-04,"KL",2012-07-13,FALSE
2012,10191,1,2012-05-20,"SU",2012-07-29,FALSE
2012,10654,1,2012-05-19,"SU",2012-07-28,FALSE
2012,10918,1,2012-04-28,"SU",2012-07-07,FALSE
2012,10946,1,2012-06-06,"SU",2012-08-15,FALSE
2012,11002,0,NA,"SU",NA,FALSE
2012,11576,1,2012-05-01,"SU",2012-07-10,FALSE
2012,11577,1,2012-04-22,"SU",2012-07-01,FALSE
2012,11722,1,2012-04-11,"SU",2012-06-20,FALSE
2012,11944,1,2012-04-30,"SU",2012-07-09,FALSE
